num_doc,wiki_text,viki_text
1502,"El agua que entra por la boca sale por las hendiduras, oxigenando la sangre que circula por vasos que recorren los tabiques situados entre ellas, que son las branquias.","Por medio de las branquias el oxígeno se absorbe en la sangre del animal, ocasionando que el dióxido de carbono salga fuera de la sangre del animal y quede en el agua."
1502,"Las branquias o agallas son los órganos respiratorios de numerosos animales acuáticos, mediante los cuales se extrae el oxígeno (O2) disuelto en el agua y transfiere el dióxido de carbono (CO2) al medio.","Las branquias son los órganos respiratorios de los peces, los anfibios y otros animales que respiran el oxígeno del agua."
1502,"Los animales acuáticos dotados de branquias captan el O2 que se encuentra disuelto en el agua, el cual pasa a los fluidos internos (sangre, hemolinfa, etc.",Tienen partes plumosas que toman el oxígeno disuelto en el agua que el animal introduce en su boca y saca por las agallas.
1503,"Asunción de María o Asunción de la Virgen es la creencia, de acuerdo a la tradición y teología de la Iglesia católica y de la Iglesia ortodoxa, la iglesia ortodoxa oriental y algunas denominaciones protestantes como los Anglicanos de que el cuerpo y alma de la Virgen María, la madre de Jesucristo, fueron llevados al Cielo después de terminar sus días en la Tierra. No debe confundirse con la Ascensión, que hace referencia al propio Jesucristo.","Asunción de María María, siendo llevada al Cielo por los ángeles Entre los cristianos católicos y ortodoxos, la Asunción de María es la creencia de que María, la madre de Jesús de Nazaret, al finalizar su tiempo en la Tierra, fue ascendida al Cielo en cuerpo y alma."
1504,"El laboratorio es un lugar dotado de los medios necesarios para realizar investigaciones, experimentos, prácticas y trabajos de carácter científico, tecnológico o técnico; está equipado con instrumentos de medida o equipos con los que se realizan experimentos, investigaciones y prácticas diversas, según la rama de la ciencia a la que se dedique.","Un laboratorio es un lugar equipado con diversos instrumentos de medida o equipos donde se realizan experimentos o investigaciones diversas, según la rama de la ciencia a la que se dedique."
1504,"Laboratorio de química Es aquel que hace referencia a la química y que estudia compuestos, mezclas de sustancias o elementos utilizando ensayos químicos, ayuda a analizar las teorías que se han postulado a lo largo del desarrollo de esta ciencia y a realizar nuevos descubrimientos.","En los laboratorios químicos estudian compuestos, mezclas de sustancias o elementos, y ayuda a comprobar las teorías que se han postulado a lo largo del desarrollo de esta ciencia."
1504,También puede ser un aula o dependencia de cualquier centro docente.,También puede ser un aula o dependencia de cualquier centro docente acondicionada para el desarrollo de clases prácticas y otros trabajos relacionados con la enseñanza.
1506,"Johann Wolfgang von Goethe (; Fráncfort del Meno, 28 de agosto de 1749-Weimar, 22 de marzo de 1832) fue un poeta, novelista, dramaturgo y científico alemán, contribuyente fundamental del Romanticismo, movimiento al que influyó profundamente.","Johann Wolfgang von Goethe (28 de agosto de 1709, Frankfurt am Main - íbidem 22 de marzo de 1832, Weimar) fue un poeta y científico alemán."
1507,El Señor de los Anillos (título original en inglés: The Lord of the Rings) es una novela de fantasía épica escrita por el filólogo y escritor británico J. R. R. Tolkien.,"El señor de los anillos (en Inglés The Lord of the Rings) es una famosa trilogía, básicamente diseñada como una única novela, escrita por británicoJ. R. R. Tolkien durante más de doce años."
1507,"Fortuitamente, y en el marco de un viaje para rescatar un tesoro de la mano del dragón Smaug, el hobbit Bilbo Bolsón se convierte en Portador del Anillo.","Bilbo Bolsón es un muy famoso hobbit que, varios años antes había obtenido el Anillo Único, que había sido forjado por Sauron el Grande, fiel servidor de la terrible Morgoth."
1507,"Un año después y como había sido previsto en Rivendel, Frodo, acompañado por Sam, se encuentra en el Bosque Cerrado con Gandalf, Elrond, Galadriel, Bilbo y una comitiva de Elfos y juntos viajan hacia los Puertos Grises. Allí, los esperaban Círdan, Merry y Pippin y tras una dolorosa despedida, Frodo, Bilbo, Elrond, Gandalf, Galadriel y los elfos parten en un barco hacia las Tierras Imperecederas.","Salvados por el príncipe elfo Glorfindel (Arwen en la película), llegan a salvo a Rivendel, donde el día siguiente se lleva a cabo el Consejo, que finalmente conduce a esta decisión: Frodo, Sam, Merry, Pippin, Legolas (Príncipe del Bosque Negro) Gandalf, Aragorn (Strider), Gimli (hijo de Gloin) y Boromir (capitán de Gondor) deben ir juntos a Mordor para destruir el Anillo. Todo se sumergen en una gran aventura, llena de peripecias."
1509,"D. hallorum Es más conocida como Seismosaurus hallorum, ya que en el 2004, una presentación en la conferencia anual de la Sociedad Geológica de América demostró que el Seismosaurus era en realidad una especie del Diplodocus.",Seismosaurus (Seismosaurus hallorum) se pensó que era su propia especie de dinosaurio.
1509,"Durante muchos años, era el dinosaurio más grande conocido. Su gran tamaño pudo haber sido un impedimento para los depredadores Allosaurus y Ceratosaurus, cuyos restos se han encontrado en los mismos estratos, lo que sugiere que coexistieron con el Diplodocus. Descripción Los Diplodocus están entre los dinosaurios mejor conocidos.",Diplodocus fue un dinosaurio enorme coetáneo con el Allosaurus.
1509,"Este estudio fue seguido por una publicación mucho más detallada en el 2006, la cual no solo renombró la especie D. hallorum, sino que también especuló con que dicha especie podría ser la misma que la del D. longus.",Entre 2004 y 2006 se decidió que era una especie grande de Diplodocus que hoy se conoce como D.hallorum.
1510,"El faisán común o faisán vulgar (Phasianus colchicus) es una especie de ave galliforme de la familia Phasianidae originaria del Asia templada, aunque se encuentra ampliamente distribuida por haber sido introducida en diversas partes del mundo con fines cinegéticos.","El faisán común o faisán vulgar es un ave originaria de Asia, aunque ha sido introducida en diversas partes del mundo con fines de caza."
1511,El genoma es la totalidad de la información genética que posee un organismo en particular.,Un gen es el código de una proteína.
1511,"La genética (del griego antiguo: γενετικός, guennetikós, ‘genetivo’, y este de γένεσις, guénesis, ‘origen’) es el área de estudio de la biología que busca comprender y explicar cómo se transmite la herencia biológica de generación en generación.",La genética es la ciencia que estudia la transmisión por herencia de las características de cada especie viva (planta o animal) de los padres a sus descendientes.
1511,"Primeros estudios genéticos Gregor Johann Mendel (20 de julio de 1822-6 de enero de 1884) fue un monje agustino católico y naturalista nacido en Heinzendorf, Austria (actual Hynčice, distrito Nový Jičín, República Checa) que descubrió, por medio de la experimentación de mezclas de diferentes variedades de guisantes, chícharos o arvejas (Pisum sativum), las llamadas Leyes de Mendel que dieron origen a la herencia genética.","Fue el monje católico checo Juan Gregorio Mendel quien, en el siglo XIX, descubrió las primeras leyes experimentando con guisantes."
1512,* Beta vulgaris subsp. adanensis (Pamukç.,"altissima); otras, entre ellas Beta vulgaris var."
1512,"En El Salvador, la remolacha es una parte esencial para hacer ensalada de papas, la cual consiste en papas cocidas cortadas en cubos, con perejil, remolacha y cebolla.","En El Salvador, se conoce como ""remolacha"" y es una parte esencial para hacer ensalada de papas, la cual consiste en papas cocidas cortadas en cubos, con perejil, remolacha y cebolla."
1513,"Como material natural más duro conocido, el diamante puede ser usado para pulir, cortar, o erosionar cualquier material, incluyendo otros diamantes.","El diamante no se puede alterar con nada, excepto con otro diamante, aunque según estudios, aún, hay más cuerpos más duros que el diamante."
1513,El diamante es uno de los minerales más preciados del mundo por sus características físicas y ópticas.,El diamante es un mineral precioso.
1513,El diamante tiene una dureza de 10 (la máxima dureza) en la escala de Mohs de dureza de minerales.,"El mineral, es el más duro de todos, alcanzando en la escala de Mohs una dureza de 10/10."
1514,"Beirut es el centro comercial, bancario y financiero del Líbano y cuenta con veintiuna universidades.",Beirut es la capital de Líbano.
1514,"Historia Originalmente llamada Bêrūt (Los Pozos) por los fenicios, la historia de Beirut se remonta a hace más de 5000 años.",La existencia de Beirut se remonta a más de 5000 años.
1515,"Además de centros de enseñanza, eran también el lugar de investigación y producción del saber, y foco de vigorosos debates y polémicas, lo que a veces requirió incluso las intervenciones del poder civil y eclesiástico, a pesar de los fueros de los que estaban dotadas y que las convertían en instituciones independientes, bien dotadas económicamente con una base patrimonial de tierras y edificios.",Nacen también las Universidades: instituciones educativas dedicadas a la investigación y al debate.
1515,"El Antiguo Régimen en Europa, el islam medieval o el Imperio bizantino fueron sociedades urbanas y comerciales, y con un grado de centralización política variable, aunque la explotación del campo se realizaba con relaciones sociales de producción muy similares al feudalismo medieval.","Durante la Edad Media, Europa estuvo bajo un sistema feudal: había un señor feudal, que era un noble (podía ser un duque, un conde o un marqués) que vivía en un castillo y tenía grandes extensiones de tierra."
